id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
0;LOL;requests;1566654775.1484091;-0.7589008808135986;https://www.imdb.com//title/tt0120731/;https://www.imdb.com//title/tt0120731/;215300;200;True;
1;LOL;requests;1566654776.6451719;-0.6652412414550781;https://www.imdb.com//title/tt0094625/;https://www.imdb.com//title/tt0094625/;230667;200;True;
2;LOL;requests;1566654777.946764;-0.7200651168823242;https://www.imdb.com//title/tt1305806/;https://www.imdb.com//title/tt1305806/;220058;200;True;
3;LOL;requests;1566654779.3544152;-1.1260058879852295;https://www.imdb.com//title/tt0405159/;https://www.imdb.com//title/tt0405159/;222829;200;True;
4;LOL;requests;1566654781.171083;-0.723870038986206;https://www.imdb.com//title/tt0034583/;https://www.imdb.com//title/tt0034583/;224971;200;True;
5;LOL;requests;1566654782.619338;-0.8135249614715576;https://www.imdb.com//title/tt0078788/;https://www.imdb.com//title/tt0078788/;227152;200;True;
6;LOL;requests;1566654784.216883;-0.5915708541870117;https://www.imdb.com//title/tt0017136/;https://www.imdb.com//title/tt0017136/;221435;200;True;
7;LOL;requests;1566654785.504266;-0.9811379909515381;https://www.imdb.com//title/tt0076759/;https://www.imdb.com//title/tt0076759/;237795;200;True;
8;LOL;requests;1566654787.206422;-0.6692578792572021;https://www.imdb.com//title/tt0986264/;https://www.imdb.com//title/tt0986264/;243179;200;True;
9;LOL;requests;1566654788.620935;-0.849661111831665;https://www.imdb.com//title/tt3170832/;https://www.imdb.com//title/tt3170832/;225416;200;True;
10;LOL;requests;1566654790.160963;-0.711749792098999;https://www.imdb.com//title/tt0053125/;https://www.imdb.com//title/tt0053125/;225381;200;True;
11;LOL;requests;1566654791.6183481;-0.7601537704467773;https://www.imdb.com//title/tt0033467/;https://www.imdb.com//title/tt0033467/;225049;200;True;
12;LOL;requests;1566654793.0541492;-0.7389609813690186;https://www.imdb.com//title/tt0119488/;https://www.imdb.com//title/tt0119488/;226205;200;True;
13;LOL;requests;1566654794.4971268;-1.0969820022583008;https://www.imdb.com//title/tt2096673/;https://www.imdb.com//title/tt2096673/;226213;200;True;
14;LOL;requests;1566654796.2774742;-0.8075838088989258;https://www.imdb.com//title/tt0482571/;https://www.imdb.com//title/tt0482571/;220447;200;True;
15;LOL;requests;1566654797.818559;-1.013200283050537;https://www.imdb.com//title/tt2582802/;https://www.imdb.com//title/tt2582802/;228559;200;True;
16;LOL;requests;1566654799.581155;-0.98258376121521;https://www.imdb.com//title/tt0070735/;https://www.imdb.com//title/tt0070735/;226362;200;True;
17;LOL;requests;1566654801.243037;-0.6523208618164062;https://www.imdb.com//title/tt1028532/;https://www.imdb.com//title/tt1028532/;225352;200;True;
18;LOL;requests;1566654802.586532;-0.7925550937652588;https://www.imdb.com//title/tt7131622/;https://www.imdb.com//title/tt7131622/;225938;200;True;
19;LOL;requests;1566654804.063582;-0.6491031646728516;https://www.imdb.com//title/tt0053198/;https://www.imdb.com//title/tt0053198/;211694;200;True;
20;LOL;requests;1566654805.439975;-1.0254089832305908;https://www.imdb.com//title/tt0062622/;https://www.imdb.com//title/tt0062622/;229572;200;True;
21;LOL;requests;1566654807.156868;-0.6945559978485107;https://www.imdb.com//title/tt2106476/;https://www.imdb.com//title/tt2106476/;217202;200;True;
22;LOL;requests;1566654808.533199;-0.6980569362640381;https://www.imdb.com//title/tt0120815/;https://www.imdb.com//title/tt0120815/;224229;200;True;
23;LOL;requests;1566654809.908708;-0.715519905090332;https://www.imdb.com//title/tt0096283/;https://www.imdb.com//title/tt0096283/;223086;200;True;
24;LOL;requests;1566654811.305821;-0.720534086227417;https://www.imdb.com//title/tt0758758/;https://www.imdb.com//title/tt0758758/;224282;200;True;
25;LOL;requests;1566654812.784481;-1.1242921352386475;https://www.imdb.com//title/tt4633694/;https://www.imdb.com//title/tt4633694/;234478;200;True;
26;LOL;requests;1566654814.589926;-0.8594799041748047;https://www.imdb.com//title/tt0245712/;https://www.imdb.com//title/tt0245712/;220494;200;True;
27;LOL;requests;1566654816.1401541;-0.6363279819488525;https://www.imdb.com//title/tt0073486/;https://www.imdb.com//title/tt0073486/;222793;200;True;
28;LOL;requests;1566654817.455588;-2.1742968559265137;https://www.imdb.com//title/tt4154756/;https://www.imdb.com//title/tt4154756/;250418;200;True;
29;LOL;requests;1566654820.318507;-0.6500251293182373;https://www.imdb.com//title/tt0073707/;https://www.imdb.com//title/tt0073707/;240750;200;True;
30;LOL;requests;1566654821.725306;-0.6928739547729492;https://www.imdb.com//title/tt0118799/;https://www.imdb.com//title/tt0118799/;223439;200;True;
31;LOL;requests;1566654823.0978298;-0.6072943210601807;https://www.imdb.com//title/tt0095765/;https://www.imdb.com//title/tt0095765/;223985;200;True;
32;LOL;requests;1566654824.3833961;-1.6002047061920166;https://www.imdb.com//title/tt0361748/;https://www.imdb.com//title/tt0361748/;237046;200;True;
33;LOL;requests;1566654826.673604;-0.8170909881591797;https://www.imdb.com//title/tt0080684/;https://www.imdb.com//title/tt0080684/;232535;200;True;
34;LOL;requests;1566654828.2664802;-0.754767894744873;https://www.imdb.com//title/tt0087843/;https://www.imdb.com//title/tt0087843/;225684;200;True;
35;LOL;requests;1566654829.712592;-0.9152750968933105;https://www.imdb.com//title/tt0042192/;https://www.imdb.com//title/tt0042192/;216910;200;True;
36;LOL;requests;1566654831.31219;-0.9832749366760254;https://www.imdb.com//title/tt0068646/;https://www.imdb.com//title/tt0068646/;229520;200;True;
37;LOL;requests;1566654832.973842;-0.9232301712036133;https://www.imdb.com//title/tt6966692/;https://www.imdb.com//title/tt6966692/;232085;200;True;
38;LOL;requests;1566654834.589946;-0.7586469650268555;https://www.imdb.com//title/tt0095016/;https://www.imdb.com//title/tt0095016/;224380;200;True;
39;LOL;requests;1566654836.157273;-1.0179758071899414;https://www.imdb.com//title/tt0167261/;https://www.imdb.com//title/tt0167261/;229737;200;True;
40;LOL;requests;1566654837.862577;-0.7484991550445557;https://www.imdb.com//title/tt0038650/;https://www.imdb.com//title/tt0038650/;231397;200;True;
41;LOL;requests;1566654839.375627;-1.097233772277832;https://www.imdb.com//title/tt1345836/;https://www.imdb.com//title/tt1345836/;225275;200;True;
42;LOL;requests;1566654841.1556952;-0.989311933517456;https://www.imdb.com//title/tt0071562/;https://www.imdb.com//title/tt0071562/;236321;200;True;
43;LOL;requests;1566654842.880661;-0.9778380393981934;https://www.imdb.com//title/tt0469494/;https://www.imdb.com//title/tt0469494/;224661;200;True;
44;LOL;requests;1566654844.596097;-0.8964660167694092;https://www.imdb.com//title/tt0040522/;https://www.imdb.com//title/tt0040522/;214749;200;True;
45;LOL;requests;1566654846.200466;-0.6676561832427979;https://www.imdb.com//title/tt0095327/;https://www.imdb.com//title/tt0095327/;221427;200;True;
46;LOL;requests;1566654847.5502589;-0.9236791133880615;https://www.imdb.com//title/tt3315342/;https://www.imdb.com//title/tt3315342/;231384;200;True;
47;LOL;requests;1566654849.159174;-0.8284909725189209;https://www.imdb.com//title/tt0060196/;https://www.imdb.com//title/tt0060196/;228910;200;True;
48;LOL;requests;1566654850.664542;-0.8112571239471436;https://www.imdb.com//title/tt0119217/;https://www.imdb.com//title/tt0119217/;221774;200;True;
49;LOL;requests;1566654852.2168489;-0.8269081115722656;https://www.imdb.com//title/tt0198781/;https://www.imdb.com//title/tt0198781/;228573;200;True;
50;LOL;requests;1566654853.7267299;-0.6566081047058105;https://www.imdb.com//title/tt0910970/;https://www.imdb.com//title/tt0910970/;230068;200;True;
51;LOL;requests;1566654855.066478;-0.6767911911010742;https://www.imdb.com//title/tt0477348/;https://www.imdb.com//title/tt0477348/;228310;200;True;
52;LOL;requests;1566654856.4259598;-0.6105332374572754;https://www.imdb.com//title/tt0055630/;https://www.imdb.com//title/tt0055630/;215163;200;True;
53;LOL;requests;1566654857.762091;-0.6722760200500488;https://www.imdb.com//title/tt0091251/;https://www.imdb.com//title/tt0091251/;213708;200;True;
54;LOL;requests;1566654859.107882;-0.7653710842132568;https://www.imdb.com//title/tt1853728/;https://www.imdb.com//title/tt1853728/;228461;200;True;
55;LOL;requests;1566654860.5534039;-1.1377930641174316;https://www.imdb.com//title/tt0435761/;https://www.imdb.com//title/tt0435761/;226205;200;True;
56;LOL;requests;1566654862.3723881;-0.7389020919799805;https://www.imdb.com//title/tt0111161/;https://www.imdb.com//title/tt0111161/;227775;200;True;
57;LOL;requests;1566654863.791327;-0.9809069633483887;https://www.imdb.com//title/tt0120586/;https://www.imdb.com//title/tt0120586/;223157;200;True;
58;LOL;requests;1566654865.50604;-0.7932820320129395;https://www.imdb.com//title/tt0089881/;https://www.imdb.com//title/tt0089881/;220828;200;True;
59;LOL;requests;1566654866.980841;-0.8413810729980469;https://www.imdb.com//title/tt1130884/;https://www.imdb.com//title/tt1130884/;222614;200;True;
60;LOL;requests;1566654868.504742;-0.6883711814880371;https://www.imdb.com//title/tt0060827/;https://www.imdb.com//title/tt0060827/;203239;200;True;
61;LOL;requests;1566654869.8741918;-0.7167291641235352;https://www.imdb.com//title/tt1979320/;https://www.imdb.com//title/tt1979320/;224209;200;True;
62;LOL;requests;1566654871.298074;-0.8087620735168457;https://www.imdb.com//title/tt0078748/;https://www.imdb.com//title/tt0078748/;224118;200;True;
63;LOL;requests;1566654872.857961;-0.9863429069519043;https://www.imdb.com//title/tt5074352/;https://www.imdb.com//title/tt5074352/;240376;200;True;
64;LOL;requests;1566654874.492466;-0.6547260284423828;https://www.imdb.com//title/tt0032976/;https://www.imdb.com//title/tt0032976/;217282;200;True;
65;LOL;requests;1566654875.832639;-0.6634800434112549;https://www.imdb.com//title/tt0050825/;https://www.imdb.com//title/tt0050825/;220481;200;True;
66;LOL;requests;1566654877.304439;-0.7763500213623047;https://www.imdb.com//title/tt1954470/;https://www.imdb.com//title/tt1954470/;242216;200;True;
67;LOL;requests;1566654878.853534;-0.6473960876464844;https://www.imdb.com//title/tt0120689/;https://www.imdb.com//title/tt0120689/;222244;200;True;
68;LOL;requests;1566654880.4437382;-0.5929317474365234;https://www.imdb.com//title/tt0015324/;https://www.imdb.com//title/tt0015324/;207127;200;True;
69;LOL;requests;1566654881.8239622;-0.7376430034637451;https://www.imdb.com//title/tt0047396/;https://www.imdb.com//title/tt0047396/;223475;200;True;
70;LOL;requests;1566654883.257549;-0.5851259231567383;https://www.imdb.com//title/tt0107207/;https://www.imdb.com//title/tt0107207/;210331;200;True;
71;LOL;requests;1566654884.55837;-0.6477251052856445;https://www.imdb.com//title/tt2758880/;https://www.imdb.com//title/tt2758880/;211340;200;True;
72;LOL;requests;1566654885.902515;-0.7995431423187256;https://www.imdb.com//title/tt1392190/;https://www.imdb.com//title/tt1392190/;226318;200;True;
73;LOL;requests;1566654887.448701;-0.9705562591552734;https://www.imdb.com//title/tt0816692/;https://www.imdb.com//title/tt0816692/;227011;200;True;
74;LOL;requests;1566654889.127191;-0.7879729270935059;https://www.imdb.com//title/tt2338151/;https://www.imdb.com//title/tt2338151/;239487;200;True;
75;LOL;requests;1566654890.713699;-0.638901948928833;https://www.imdb.com//title/tt0050976/;https://www.imdb.com//title/tt0050976/;213574;200;True;
76;LOL;requests;1566654892.024692;-1.3823249340057373;https://www.imdb.com//title/tt4154796/;https://www.imdb.com//title/tt4154796/;227492;200;True;
77;LOL;requests;1566654894.1612039;-0.7934112548828125;https://www.imdb.com//title/tt0119698/;https://www.imdb.com//title/tt0119698/;224712;200;True;
78;LOL;requests;1566654895.588842;-0.9894342422485352;https://www.imdb.com//title/tt1375666/;https://www.imdb.com//title/tt1375666/;239407;200;True;
79;LOL;requests;1566654897.296055;-0.7922508716583252;https://www.imdb.com//title/tt0027977/;https://www.imdb.com//title/tt0027977/;225159;200;True;
80;LOL;requests;1566654898.766006;-1.0235230922698975;https://www.imdb.com//title/tt0081505/;https://www.imdb.com//title/tt0081505/;235985;200;True;
81;LOL;requests;1566654900.473844;-0.6330327987670898;https://www.imdb.com//title/tt0317248/;https://www.imdb.com//title/tt0317248/;223133;200;True;
82;LOL;requests;1566654901.8783958;-0.736464262008667;https://www.imdb.com//title/tt0457430/;https://www.imdb.com//title/tt0457430/;226413;200;True;
83;LOL;requests;1566654903.3640141;-0.6849479675292969;https://www.imdb.com//title/tt0118715/;https://www.imdb.com//title/tt0118715/;232305;200;True;
84;LOL;requests;1566654904.743774;-0.773996114730835;https://www.imdb.com//title/tt0088247/;https://www.imdb.com//title/tt0088247/;227266;200;True;
85;LOL;requests;1566654906.251015;-0.6462409496307373;https://www.imdb.com//title/tt0054215/;https://www.imdb.com//title/tt0054215/;226107;200;True;
86;LOL;requests;1566654907.576939;-0.6066417694091797;https://www.imdb.com//title/tt0046268/;https://www.imdb.com//title/tt0046268/;216333;200;True;
87;LOL;requests;1566654908.9139001;-0.6381387710571289;https://www.imdb.com//title/tt0086879/;https://www.imdb.com//title/tt0086879/;229717;200;True;
88;LOL;requests;1566654910.2435331;-0.680001974105835;https://www.imdb.com//title/tt0053291/;https://www.imdb.com//title/tt0053291/;231513;200;True;
89;LOL;requests;1566654911.605124;-0.9705088138580322;https://www.imdb.com//title/tt1049413/;https://www.imdb.com//title/tt1049413/;224126;200;True;
90;LOL;requests;1566654913.2669609;-0.6144630908966064;https://www.imdb.com//title/tt0116231/;https://www.imdb.com//title/tt0116231/;205023;200;True;
91;LOL;requests;1566654914.503517;-0.7247920036315918;https://www.imdb.com//title/tt0043014/;https://www.imdb.com//title/tt0043014/;224045;200;True;
92;LOL;requests;1566654915.960741;-0.573512077331543;https://www.imdb.com//title/tt0110413/;https://www.imdb.com//title/tt0110413/;219264;200;True;
93;LOL;requests;1566654917.163792;-0.7282431125640869;https://www.imdb.com//title/tt0022100/;https://www.imdb.com//title/tt0022100/;211830;200;True;
94;LOL;requests;1566654918.571257;-0.7787559032440186;https://www.imdb.com//title/tt0086250/;https://www.imdb.com//title/tt0086250/;229992;200;True;
95;LOL;requests;1566654920.030428;-0.7907822132110596;https://www.imdb.com//title/tt0180093/;https://www.imdb.com//title/tt0180093/;230023;200;True;
96;LOL;requests;1566654921.4985442;-0.7207238674163818;https://www.imdb.com//title/tt0057012/;https://www.imdb.com//title/tt0057012/;227962;200;True;
97;LOL;requests;1566654922.9562938;-0.7093791961669922;https://www.imdb.com//title/tt0087544/;https://www.imdb.com//title/tt0087544/;231043;200;True;
98;LOL;requests;1566654924.341897;-0.6666958332061768;https://www.imdb.com//title/tt0117951/;https://www.imdb.com//title/tt0117951/;219965;200;True;
99;LOL;requests;1566654925.6821198;-0.9088373184204102;https://www.imdb.com//title/tt0892769/;https://www.imdb.com//title/tt0892769/;222623;200;True;
100;LOL;requests;1566654927.2703319;-0.780454158782959;https://www.imdb.com//title/tt0107290/;https://www.imdb.com//title/tt0107290/;229887;200;True;
101;LOL;requests;1566654928.787243;-0.8864550590515137;https://www.imdb.com//title/tt2119532/;https://www.imdb.com//title/tt2119532/;222826;200;True;
102;LOL;requests;1566654930.348923;-1.0090489387512207;https://www.imdb.com//title/tt0019254/;https://www.imdb.com//title/tt0019254/;211868;200;True;
103;LOL;requests;1566654932.02785;-0.6285829544067383;https://www.imdb.com//title/tt0169858/;https://www.imdb.com//title/tt0169858/;219487;200;True;
104;LOL;requests;1566654933.331578;-0.688709020614624;https://www.imdb.com//title/tt4430212/;https://www.imdb.com//title/tt4430212/;237012;200;True;
105;LOL;requests;1566654934.7121851;-0.6471507549285889;https://www.imdb.com//title/tt0058946/;https://www.imdb.com//title/tt0058946/;212891;200;True;
106;LOL;requests;1566654936.0876842;-0.7898008823394775;https://www.imdb.com//title/tt1201607/;https://www.imdb.com//title/tt1201607/;229046;200;True;
107;LOL;requests;1566654937.5598972;-0.7966437339782715;https://www.imdb.com//title/tt0372784/;https://www.imdb.com//title/tt0372784/;227191;200;True;
108;LOL;requests;1566654939.036127;-0.5854530334472656;https://www.imdb.com//title/tt0364569/;https://www.imdb.com//title/tt0364569/;222542;200;True;
109;LOL;requests;1566654940.300747;-1.0203070640563965;https://www.imdb.com//title/tt0057115/;https://www.imdb.com//title/tt0057115/;218461;200;True;
110;LOL;requests;1566654941.999028;-0.6376571655273438;https://www.imdb.com//title/tt0169102/;https://www.imdb.com//title/tt0169102/;247291;200;True;
111;LOL;requests;1566654943.3903968;-0.9503953456878662;https://www.imdb.com//title/tt0363163/;https://www.imdb.com//title/tt0363163/;220317;200;True;
112;LOL;requests;1566654944.972874;-0.6787600517272949;https://www.imdb.com//title/tt0032553/;https://www.imdb.com//title/tt0032553/;217030;200;True;
113;LOL;requests;1566654946.327604;-0.7093689441680908;https://www.imdb.com//title/tt0097576/;https://www.imdb.com//title/tt0097576/;226802;200;True;
114;LOL;requests;1566654947.719727;-0.5946147441864014;https://www.imdb.com//title/tt0381681/;https://www.imdb.com//title/tt0381681/;222622;200;True;
115;LOL;requests;1566654948.9883149;-0.6155812740325928;https://www.imdb.com//title/tt0118849/;https://www.imdb.com//title/tt0118849/;215376;200;True;
116;LOL;requests;1566654950.336203;-0.7688729763031006;https://www.imdb.com//title/tt0871510/;https://www.imdb.com//title/tt0871510/;229981;200;True;
117;LOL;requests;1566654951.789433;-0.9506850242614746;https://www.imdb.com//title/tt0110357/;https://www.imdb.com//title/tt0110357/;232915;200;True;
118;LOL;requests;1566654953.424897;-0.65659499168396;https://www.imdb.com//title/tt0077416/;https://www.imdb.com//title/tt0077416/;225056;200;True;
119;LOL;requests;1566654954.768241;-0.597724199295044;https://www.imdb.com//title/tt0079470/;https://www.imdb.com//title/tt0079470/;227328;200;True;
120;LOL;requests;1566654956.0999942;-0.5952157974243164;https://www.imdb.com//title/tt0047478/;https://www.imdb.com//title/tt0047478/;218185;200;True;
121;LOL;requests;1566654957.3222919;-0.6215372085571289;https://www.imdb.com//title/tt0268978/;https://www.imdb.com//title/tt0268978/;223093;200;True;
122;LOL;requests;1566654958.623408;-0.8883509635925293;https://www.imdb.com//title/tt0978762/;https://www.imdb.com//title/tt0978762/;215745;200;True;
123;LOL;requests;1566654960.1389089;-1.2797272205352783;https://www.imdb.com//title/tt0264464/;https://www.imdb.com//title/tt0264464/;227419;200;True;
124;LOL;requests;1566654962.101396;-0.8031620979309082;https://www.imdb.com//title/tt0133093/;https://www.imdb.com//title/tt0133093/;223634;200;True;
125;LOL;requests;1566654963.650047;-0.6600160598754883;https://www.imdb.com//title/tt0080678/;https://www.imdb.com//title/tt0080678/;218932;200;True;
126;LOL;requests;1566654964.9838998;-0.7746202945709229;https://www.imdb.com//title/tt0059578/;https://www.imdb.com//title/tt0059578/;216816;200;True;
127;LOL;requests;1566654966.435136;-0.890084981918335;https://www.imdb.com//title/tt1454029/;https://www.imdb.com//title/tt1454029/;225275;200;True;
128;LOL;requests;1566654968.006016;-0.7445590496063232;https://www.imdb.com//title/tt0040897/;https://www.imdb.com//title/tt0040897/;213691;200;True;
129;LOL;requests;1566654969.426348;-0.6655440330505371;https://www.imdb.com//title/tt0091763/;https://www.imdb.com//title/tt0091763/;221970;200;True;
130;LOL;requests;1566654970.825484;-0.6368677616119385;https://www.imdb.com//title/tt0112573/;https://www.imdb.com//title/tt0112573/;221211;200;True;
131;LOL;requests;1566654972.1390889;-0.7416660785675049;https://www.imdb.com//title/tt1280558/;https://www.imdb.com//title/tt1280558/;244857;200;True;
132;LOL;requests;1566654973.573952;-0.800922155380249;https://www.imdb.com//title/tt0109830/;https://www.imdb.com//title/tt0109830/;229149;200;True;
133;LOL;requests;1566654975.0573308;-0.6317911148071289;https://www.imdb.com//title/tt0050083/;https://www.imdb.com//title/tt0050083/;215503;200;True;
134;LOL;requests;1566654976.362983;-0.7967557907104492;https://www.imdb.com//title/tt0211915/;https://www.imdb.com//title/tt0211915/;230821;200;True;
135;LOL;requests;1566654977.9023669;-0.6606032848358154;https://www.imdb.com//title/tt0105236/;https://www.imdb.com//title/tt0105236/;228506;200;True;
136;LOL;requests;1566654979.241921;-0.6459050178527832;https://www.imdb.com//title/tt0112471/;https://www.imdb.com//title/tt0112471/;216716;200;True;
137;LOL;requests;1566654980.563607;-0.7077610492706299;https://www.imdb.com//title/tt0245429/;https://www.imdb.com//title/tt0245429/;228420;200;True;
138;LOL;requests;1566654981.9521348;-0.8169312477111816;https://www.imdb.com//title/tt0056172/;https://www.imdb.com//title/tt0056172/;226445;200;True;
139;LOL;requests;1566654983.451089;-0.6518120765686035;https://www.imdb.com//title/tt0169547/;https://www.imdb.com//title/tt0169547/;221221;200;True;
140;LOL;requests;1566654984.838411;-0.8741068840026855;https://www.imdb.com//title/tt0266543/;https://www.imdb.com//title/tt0266543/;226268;200;True;
141;LOL;requests;1566654986.395391;-0.7298738956451416;https://www.imdb.com//title/tt0113277/;https://www.imdb.com//title/tt0113277/;224259;200;True;
142;LOL;requests;1566654987.806608;-0.6757411956787109;https://www.imdb.com//title/tt0105695/;https://www.imdb.com//title/tt0105695/;224394;200;True;
143;LOL;requests;1566654989.1596859;-0.6693003177642822;https://www.imdb.com//title/tt1205489/;https://www.imdb.com//title/tt1205489/;225253;200;True;
144;LOL;requests;1566654990.5633202;-0.7540316581726074;https://www.imdb.com//title/tt0060107/;https://www.imdb.com//title/tt0060107/;215329;200;True;
145;LOL;requests;1566654991.945133;-0.7475531101226807;https://www.imdb.com//title/tt0093779/;https://www.imdb.com//title/tt0093779/;229876;200;True;
146;LOL;requests;1566654993.3763351;-0.7862668037414551;https://www.imdb.com//title/tt0031381/;https://www.imdb.com//title/tt0031381/;230264;200;True;
147;LOL;requests;1566654994.842962;-0.7133841514587402;https://www.imdb.com//title/tt0114369/;https://www.imdb.com//title/tt0114369/;225985;200;True;
148;LOL;requests;1566654996.237024;-0.9271399974822998;https://www.imdb.com//title/tt3011894/;https://www.imdb.com//title/tt3011894/;219218;200;True;
149;LOL;requests;1566654997.898686;-0.631782054901123;https://www.imdb.com//title/tt0209144/;https://www.imdb.com//title/tt0209144/;223845;200;True;
150;LOL;requests;1566654999.2106829;-0.6257803440093994;https://www.imdb.com//title/tt0114814/;https://www.imdb.com//title/tt0114814/;229531;200;True;
151;LOL;requests;1566655000.516475;-0.6917579174041748;https://www.imdb.com//title/tt0407887/;https://www.imdb.com//title/tt0407887/;229022;200;True;
152;LOL;requests;1566655001.892002;-0.8238677978515625;https://www.imdb.com//title/tt0993846/;https://www.imdb.com//title/tt0993846/;227578;200;True;
153;LOL;requests;1566655003.3997571;-0.9269979000091553;https://www.imdb.com//title/tt0120382/;https://www.imdb.com//title/tt0120382/;221259;200;True;
154;LOL;requests;1566655005.064887;-1.0952889919281006;https://www.imdb.com//title/tt0468569/;https://www.imdb.com//title/tt0468569/;228959;200;True;
155;LOL;requests;1566655006.841792;-0.6655237674713135;https://www.imdb.com//title/tt0046912/;https://www.imdb.com//title/tt0046912/;216431;200;True;
156;LOL;requests;1566655008.177983;-0.660106897354126;https://www.imdb.com//title/tt0025316/;https://www.imdb.com//title/tt0025316/;220107;200;True;
157;LOL;requests;1566655009.5110688;-0.7296431064605713;https://www.imdb.com//title/tt0374887/;https://www.imdb.com//title/tt0374887/;245973;200;True;
158;LOL;requests;1566655010.930279;-0.9179601669311523;https://www.imdb.com//title/tt0113247/;https://www.imdb.com//title/tt0113247/;220591;200;True;
159;LOL;requests;1566655012.533331;-0.6983230113983154;https://www.imdb.com//title/tt0097165/;https://www.imdb.com//title/tt0097165/;218665;200;True;
160;LOL;requests;1566655013.906102;-0.6129570007324219;https://www.imdb.com//title/tt0051201/;https://www.imdb.com//title/tt0051201/;212358;200;True;
161;LOL;requests;1566655015.1903129;-0.8100752830505371;https://www.imdb.com//title/tt0082971/;https://www.imdb.com//title/tt0082971/;235029;200;True;
162;LOL;requests;1566655016.686527;-0.8148510456085205;https://www.imdb.com//title/tt0114709/;https://www.imdb.com//title/tt0114709/;225805;200;True;
163;LOL;requests;1566655018.2469041;-0.7544958591461182;https://www.imdb.com//title/tt0062229/;https://www.imdb.com//title/tt0062229/;218646;200;True;
164;LOL;requests;1566655019.6742332;-0.9153537750244141;https://www.imdb.com//title/tt0036775/;https://www.imdb.com//title/tt0036775/;216442;200;True;
165;LOL;requests;1566655021.258077;-0.8622040748596191;https://www.imdb.com//title/tt0253474/;https://www.imdb.com//title/tt0253474/;226513;200;True;
166;LOL;requests;1566655022.801576;-0.5888659954071045;https://www.imdb.com//title/tt0367110/;https://www.imdb.com//title/tt0367110/;240893;200;True;
167;LOL;requests;1566655024.087203;-0.9581508636474609;https://www.imdb.com//title/tt0056732/;https://www.imdb.com//title/tt0056732/;211998;200;True;
168;LOL;requests;1566655025.789873;-0.6605103015899658;https://www.imdb.com//title/tt1291584/;https://www.imdb.com//title/tt1291584/;221106;200;True;
169;LOL;requests;1566655027.159617;-1.3123750686645508;https://www.imdb.com//title/tt0031679/;https://www.imdb.com//title/tt0031679/;216848;200;True;
170;LOL;requests;1566655029.152315;-0.7788951396942139;https://www.imdb.com//title/tt0050212/;https://www.imdb.com//title/tt0050212/;227040;200;True;
171;LOL;requests;1566655030.613417;-0.6224691867828369;https://www.imdb.com//title/tt0042876/;https://www.imdb.com//title/tt0042876/;210811;200;True;
172;LOL;requests;1566655031.907259;-0.7311110496520996;https://www.imdb.com//title/tt1392214/;https://www.imdb.com//title/tt1392214/;222031;200;True;
173;LOL;requests;1566655033.382426;-0.7100958824157715;https://www.imdb.com//title/tt0061512/;https://www.imdb.com//title/tt0061512/;223556;200;True;
174;LOL;requests;1566655034.7725198;-0.5526692867279053;https://www.imdb.com//title/tt0064115/;https://www.imdb.com//title/tt0064115/;223061;200;True;
175;LOL;requests;1566655036.0029938;-0.6358461380004883;https://www.imdb.com//title/tt8108198/;https://www.imdb.com//title/tt8108198/;240449;200;True;
176;LOL;requests;1566655037.3344178;-0.8646202087402344;https://www.imdb.com//title/tt1895587/;https://www.imdb.com//title/tt1895587/;229965;200;True;
177;LOL;requests;1566655038.8811362;-0.7089717388153076;https://www.imdb.com//title/tt4016934/;https://www.imdb.com//title/tt4016934/;221917;200;True;
178;LOL;requests;1566655040.285665;-0.6983380317687988;https://www.imdb.com//title/tt0088763/;https://www.imdb.com//title/tt0088763/;228175;200;True;
179;LOL;requests;1566655041.670362;-1.111530065536499;https://www.imdb.com//title/tt0056592/;https://www.imdb.com//title/tt0056592/;226392;200;True;
180;LOL;requests;1566655043.461422;-1.0826880931854248;https://www.imdb.com//title/tt1979376/;https://www.imdb.com//title/tt1979376/;229148;200;True;
181;LOL;requests;1566655045.228974;-0.6094317436218262;https://www.imdb.com//title/tt0405508/;https://www.imdb.com//title/tt0405508/;251844;200;True;
182;LOL;requests;1566655046.533615;-0.7518689632415771;https://www.imdb.com//title/tt0082096/;https://www.imdb.com//title/tt0082096/;222082;200;True;
183;LOL;requests;1566655047.9738061;-0.8793537616729736;https://www.imdb.com//title/tt0120737/;https://www.imdb.com//title/tt0120737/;235177;200;True;
184;LOL;requests;1566655049.533792;-0.828942060470581;https://www.imdb.com//title/tt1832382/;https://www.imdb.com//title/tt1832382/;221769;200;True;
185;LOL;requests;1566655051.038041;-0.9129648208618164;https://www.imdb.com//title/tt0338013/;https://www.imdb.com//title/tt0338013/;222812;200;True;
186;LOL;requests;1566655052.631401;-0.707507848739624;https://www.imdb.com//title/tt0083658/;https://www.imdb.com//title/tt0083658/;240505;200;True;
187;LOL;requests;1566655054.082734;-1.1268718242645264;https://www.imdb.com//title/tt0071315/;https://www.imdb.com//title/tt0071315/;229067;200;True;
188;LOL;requests;1566655055.891625;-0.7323691844940186;https://www.imdb.com//title/tt0075314/;https://www.imdb.com//title/tt0075314/;229942;200;True;
189;LOL;requests;1566655057.306793;-0.6233258247375488;https://www.imdb.com//title/tt0052357/;https://www.imdb.com//title/tt0052357/;221258;200;True;
