id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
3587;LOL;requests;1566812497.226759;-0.9049088954925537;https://www.imdb.com//title/tt0884328/;https://www.imdb.com//title/tt0884328/;220091;200;True;
3588;LOL;requests;1566812498.8119712;-0.839397668838501;https://www.imdb.com//title/tt0457572/;https://www.imdb.com//title/tt0457572/;215329;200;True;
3589;LOL;requests;1566812500.3261771;-0.7042758464813232;https://www.imdb.com//title/tt0443453/;https://www.imdb.com//title/tt0443453/;220804;200;True;
3590;LOL;requests;1566812501.782102;-0.8983578681945801;https://www.imdb.com//title/tt0103594/;https://www.imdb.com//title/tt0103594/;217065;200;True;
3591;LOL;requests;1566812503.355516;-0.7694981098175049;https://www.imdb.com//title/tt0383222/;https://www.imdb.com//title/tt0383222/;224408;200;True;
3592;LOL;requests;1566812504.80112;-1.5666821002960205;https://www.imdb.com//title/tt4116284/;https://www.imdb.com//title/tt4116284/;233024;200;True;
3593;LOL;requests;1566812507.0511549;-0.5821881294250488;https://www.imdb.com//title/tt0195685/;https://www.imdb.com//title/tt0195685/;220309;200;True;
3594;LOL;requests;1566812508.310765;-0.6298449039459229;https://www.imdb.com//title/tt0112682/;https://www.imdb.com//title/tt0112682/;220064;200;True;
3595;LOL;requests;1566812509.708096;-0.5695159435272217;https://www.imdb.com//title/tt0499448/;https://www.imdb.com//title/tt0499448/;221156;200;True;
3596;LOL;requests;1566812510.963491;-0.6374850273132324;https://www.imdb.com//title/tt0029947/;https://www.imdb.com//title/tt0029947/;193734;200;True;
3597;LOL;requests;1566812512.254302;-0.5444741249084473;https://www.imdb.com//title/tt0190865/;https://www.imdb.com//title/tt0190865/;210249;200;True;
3598;LOL;requests;1566812513.472026;-0.5840179920196533;https://www.imdb.com//title/tt0116922/;https://www.imdb.com//title/tt0116922/;215815;200;True;
3599;LOL;requests;1566812514.731456;-0.7865920066833496;https://www.imdb.com//title/tt1723811/;https://www.imdb.com//title/tt1723811/;216792;200;True;
3600;LOL;requests;1566812516.291918;-0.9285099506378174;https://www.imdb.com//title/tt2557478/;https://www.imdb.com//title/tt2557478/;227545;200;True;
3601;LOL;requests;1566812517.903139;-0.9594449996948242;https://www.imdb.com//title/tt1229238/;https://www.imdb.com//title/tt1229238/;232749;200;True;
3602;LOL;requests;1566812519.54516;-1.0414769649505615;https://www.imdb.com//title/tt1470023/;https://www.imdb.com//title/tt1470023/;222886;200;True;
3603;LOL;requests;1566812521.2617369;-1.3392252922058105;https://www.imdb.com//title/tt0366780/;https://www.imdb.com//title/tt0366780/;211424;200;True;
3604;LOL;requests;1566812523.274016;-1.1805431842803955;https://www.imdb.com//title/tt2273657/;https://www.imdb.com//title/tt2273657/;220364;200;True;
3605;LOL;requests;1566812525.214777;-0.624337911605835;https://www.imdb.com//title/tt0281373/;https://www.imdb.com//title/tt0281373/;214847;200;True;
3606;LOL;requests;1566812526.516574;-0.6590261459350586;https://www.imdb.com//title/tt0427944/;https://www.imdb.com//title/tt0427944/;224091;200;True;
3607;LOL;requests;1566812527.8534558;-1.0670511722564697;https://www.imdb.com//title/tt0498353/;https://www.imdb.com//title/tt0498353/;219729;200;True;
3608;LOL;requests;1566812529.5973718;-0.5958611965179443;https://www.imdb.com//title/tt0120744/;https://www.imdb.com//title/tt0120744/;215470;200;True;
3609;LOL;requests;1566812530.870922;-1.1654438972473145;https://www.imdb.com//title/tt0363589/;https://www.imdb.com//title/tt0363589/;214667;200;True;
3610;LOL;requests;1566812532.79491;-0.9667131900787354;https://www.imdb.com//title/tt0360009/;https://www.imdb.com//title/tt0360009/;215083;200;True;
3611;LOL;requests;1566812534.445318;-1.1180839538574219;https://www.imdb.com//title/tt0057091/;https://www.imdb.com//title/tt0057091/;220128;200;True;
3612;LOL;requests;1566812536.1920068;-1.2450323104858398;https://www.imdb.com//title/tt0095690/;https://www.imdb.com//title/tt0095690/;212235;200;True;
3613;LOL;requests;1566812538.1106071;-1.0036158561706543;https://www.imdb.com//title/tt1430612/;https://www.imdb.com//title/tt1430612/;220536;200;True;
3614;LOL;requests;1566812539.790904;-1.0135600566864014;https://www.imdb.com//title/tt1205537/;https://www.imdb.com//title/tt1205537/;221807;200;True;
3615;LOL;requests;1566812541.568217;-0.900122880935669;https://www.imdb.com//title/tt0312528/;https://www.imdb.com//title/tt0312528/;219418;200;True;
3616;LOL;requests;1566812543.152699;-1.2801430225372314;https://www.imdb.com//title/tt0897361/;https://www.imdb.com//title/tt0897361/;219845;200;True;
3617;LOL;requests;1566812545.10444;-0.6531631946563721;https://www.imdb.com//title/tt1489889/;https://www.imdb.com//title/tt1489889/;230391;200;True;
3618;LOL;requests;1566812546.4399612;-0.7048368453979492;https://www.imdb.com//title/tt1366365/;https://www.imdb.com//title/tt1366365/;214145;200;True;
3619;LOL;requests;1566812547.817538;-1.0623939037322998;https://www.imdb.com//title/tt5834262/;https://www.imdb.com//title/tt5834262/;228341;200;True;
3620;LOL;requests;1566812549.6451359;-1.2480711936950684;https://www.imdb.com//title/tt0077766/;https://www.imdb.com//title/tt0077766/;214022;200;True;
3621;LOL;requests;1566812551.567314;-0.8194522857666016;https://www.imdb.com//title/tt1800241/;https://www.imdb.com//title/tt1800241/;222484;200;True;
3622;LOL;requests;1566812553.0674329;-1.2636549472808838;https://www.imdb.com//title/tt0119942/;https://www.imdb.com//title/tt0119942/;219881;200;True;
3623;LOL;requests;1566812555.0048509;-1.102334976196289;https://www.imdb.com//title/tt0265298/;https://www.imdb.com//title/tt0265298/;209462;200;True;
3624;LOL;requests;1566812556.780334;-0.9486041069030762;https://www.imdb.com//title/tt1093908/;https://www.imdb.com//title/tt1093908/;216086;200;True;
3625;LOL;requests;1566812558.489365;-0.6456508636474609;https://www.imdb.com//title/tt5541240/;https://www.imdb.com//title/tt5541240/;213407;200;True;
3626;LOL;requests;1566812559.809389;-0.8532779216766357;https://www.imdb.com//title/tt1441953/;https://www.imdb.com//title/tt1441953/;224435;200;True;
